menu_item_id,restaurant_id,item_name,price
R39599000_14,R39599000,Chocolate Chip Cookies,4.29
R39599000_15,R39599000,Cheesecake,7.23
R18329211_1,R18329211,Spring Rolls,5.62
R18329211_2,R18329211,Kung Pao Chicken,18.14
R18329211_3,R18329211,Sweet and Sour Pork,11.05
R18329211_4,R18329211,Fried Rice,10.75
R18329211_5,R18329211,Dumplings,8.99
R18329211_6,R18329211,Hot and Sour Soup,8.52
R18329211_7,R18329211,Peking Duck,23.72
R18329211_8,R18329211,Chow Mein,14.59
R18329211_9,R18329211,General Tso's Chicken,17.22
R18329211_10,R18329211,Egg Drop Soup,7.44
R18329211_11,R18329211,Szechuan Beef,13.41
R18329211_12,R18329211,Lo Mein,10.85
R18329211_13,R18329211,Orange Chicken,10.3
R18329211_14,R18329211,Mapo Tofu,11.86
R18329211_15,R18329211,Moo Shu Pork,15.58
R59306505_1,R59306505,Paella,14.9
R59306505_2,R59306505,Tapas,8.9
R59306505_3,R59306505,Churros,5.38
R59306505_4,R59306505,Tortilla Espanola,10.52
R59306505_5,R59306505,Gazpacho,9.11
R59306505_6,R59306505,Patatas Bravas,6.12
R59306505_7,R59306505,Jamon Iberico,12.8
R59306505_8,R59306505,Pisto,8.56
R59306505_9,R59306505,Croquetas,7.82
R59306505_10,R59306505,Albondigas,8.0
R59306505_11,R59306505,Pulpo a la Gallega,19.27
R59306505_12,R59306505,Empanadas,6.47
R59306505_13,R59306505,Crema Catalana,7.5
R59306505_14,R59306505,Manchego Cheese,6.56
R59306505_15,R59306505,Pimientos de Padron,6.94
R67311366_1,R67311366,Croissant,4.45
R67311366_2,R67311366,Baguette,1.71
R67311366_3,R67311366,Ratatouille,14.85
R67311366_4,R67311366,Crepes,9.29
R67311366_5,R67311366,Quiche,12.02
R67311366_6,R67311366,Bouillabaisse,20.83
R67311366_7,R67311366,Coq au Vin,16.37
R67311366_8,R67311366,Escargot,13.06
R67311366_9,R67311366,Beef Bourguignon,21.92
R67311366_10,R67311366,Macarons,5.26
R67311366_11,R67311366,Souffle,6.72
R67311366_12,R67311366,Croque Monsieur,7.83
R67311366_13,R67311366,Nicoise Salad,13.76
R67311366_14,R67311366,Creme Brulee,6.49
R67311366_15,R67311366,Tarte Tatin,7.05
R27141279_1,R27141279,Paella,13.8
R27141279_2,R27141279,Tapas,11.72
R27141279_3,R27141279,Churros,4.65
R27141279_4,R27141279,Tortilla Espanola,6.8
R27141279_5,R27141279,Gazpacho,5.21
R27141279_6,R27141279,Patatas Bravas,6.75
R27141279_7,R27141279,Jamon Iberico,13.9
R27141279_8,R27141279,Pisto,11.25
R27141279_9,R27141279,Croquetas,9.58
R27141279_10,R27141279,Albondigas,10.91
R27141279_11,R27141279,Pulpo a la Gallega,20.35
R27141279_12,R27141279,Empanadas,8.88
R27141279_13,R27141279,Crema Catalana,5.17
R27141279_14,R27141279,Manchego Cheese,8.96
R27141279_15,R27141279,Pimientos de Padron,9.08
R73595172_1,R73595172,Croissant,2.59
R73595172_2,R73595172,Baguette,1.96
R73595172_3,R73595172,Ratatouille,16.33
R73595172_4,R73595172,Crepes,9.9
R73595172_5,R73595172,Quiche,7.32
R73595172_6,R73595172,Bouillabaisse,20.77
R73595172_7,R73595172,Coq au Vin,13.36
R73595172_8,R73595172,Escargot,15.28
R73595172_9,R73595172,Beef Bourguignon,17.42
R73595172_10,R73595172,Macarons,7.48
R73595172_11,R73595172,Souffle,5.34
R73595172_12,R73595172,Croque Monsieur,11.85
R73595172_13,R73595172,Nicoise Salad,13.73
R73595172_14,R73595172,Creme Brulee,8.29
R73595172_15,R73595172,Tarte Tatin,10.48
R83245282_1,R83245282,Tacos,8.11
R83245282_2,R83245282,Burritos,9.37
R83245282_3,R83245282,Enchiladas,9.35
R83245282_4,R83245282,Quesadillas,10.92
R83245282_5,R83245282,Nachos,9.19
R83245282_6,R83245282,Fajitas,10.6
R83245282_7,R83245282,Guacamole,6.08
R83245282_8,R83245282,Churros,4.17
R83245282_9,R83245282,Tamales,7.4
R83245282_10,R83245282,Tortilla Soup,7.19
R83245282_11,R83245282,Carnitas,12.43
R83245282_12,R83245282,Chimichangas,8.42
R83245282_13,R83245282,Huevos Rancheros,12.33
R83245282_14,R83245282,Salsa,3.56
R83245282_15,R83245282,Pozole,12.8
R16873994_1,R16873994,Spring Rolls,4.84
R16873994_2,R16873994,Kung Pao Chicken,13.27
R16873994_3,R16873994,Sweet and Sour Pork,11.56
R16873994_4,R16873994,Fried Rice,8.02
R16873994_5,R16873994,Dumplings,9.27
R16873994_6,R16873994,Hot and Sour Soup,7.55
R16873994_7,R16873994,Peking Duck,15.79
R16873994_8,R16873994,Chow Mein,14.86
R16873994_9,R16873994,General Tso's Chicken,11.27
R16873994_10,R16873994,Egg Drop Soup,5.66
R16873994_11,R16873994,Szechuan Beef,17.79
R16873994_12,R16873994,Lo Mein,10.29
R16873994_13,R16873994,Orange Chicken,16.15
R16873994_14,R16873994,Mapo Tofu,11.06
R16873994_15,R16873994,Moo Shu Pork,12.42
R96277825_1,R96277825,Paella,15.34
R96277825_2,R96277825,Tapas,12.79
R96277825_3,R96277825,Churros,3.71
R96277825_4,R96277825,Tortilla Espanola,12.17
R96277825_5,R96277825,Gazpacho,6.67
R96277825_6,R96277825,Patatas Bravas,6.94
R96277825_7,R96277825,Jamon Iberico,16.62
R96277825_8,R96277825,Pisto,8.5
R96277825_9,R96277825,Croquetas,8.89
R96277825_10,R96277825,Albondigas,9.69
R96277825_11,R96277825,Pulpo a la Gallega,16.99
R96277825_12,R96277825,Empanadas,9.09
R96277825_13,R96277825,Crema Catalana,7.35
R96277825_14,R96277825,Manchego Cheese,5.99
R96277825_15,R96277825,Pimientos de Padron,6.23
R69334038_1,R69334038,Croissant,3.33
R69334038_2,R69334038,Baguette,2.04
R69334038_3,R69334038,Ratatouille,12.46
R69334038_4,R69334038,Crepes,7.26
R69334038_5,R69334038,Quiche,7.19
R69334038_6,R69334038,Bouillabaisse,20.07
R69334038_7,R69334038,Coq au Vin,18.39
R69334038_8,R69334038,Escargot,17.37
R69334038_9,R69334038,Beef Bourguignon,16.27
R69334038_10,R69334038,Macarons,5.54
R69334038_11,R69334038,Souffle,8.82
R69334038_12,R69334038,Croque Monsieur,9.99
R69334038_13,R69334038,Nicoise Salad,15.32
R69334038_14,R69334038,Creme Brulee,7.47
R69334038_15,R69334038,Tarte Tatin,7.37
R45545403_1,R45545403,Spaghetti,16.86
R45545403_2,R45545403,Lasagna,13.96
R45545403_3,R45545403,Ravioli,16.45
R45545403_4,R45545403,Margherita Pizza,13.28
R45545403_5,R45545403,Fettuccine Alfredo,13.58
R45545403_6,R45545403,Bruschetta,8.19
R45545403_7,R45545403,Tiramisu,7.14
R45545403_8,R45545403,Risotto,15.37
R45545403_9,R45545403,Pesto Pasta,17.26
R45545403_10,R45545403,Carbonara,13.68
R45545403_11,R45545403,Caprese Salad,7.67
R45545403_12,R45545403,Gnocchi,17.33
R45545403_13,R45545403,Calzone,10.41
R45545403_14,R45545403,Minestrone Soup,7.43
R45545403_15,R45545403,Gelato,7.69
R95524944_1,R95524944,Tacos,11.25
R95524944_2,R95524944,Burritos,8.39
R95524944_3,R95524944,Enchiladas,14.33
R95524944_4,R95524944,Quesadillas,12.03
R95524944_5,R95524944,Nachos,6.96
R95524944_6,R95524944,Fajitas,16.16
R95524944_7,R95524944,Guacamole,4.83
R95524944_8,R95524944,Churros,4.63
R95524944_9,R95524944,Tamales,9.19
R95524944_10,R95524944,Tortilla Soup,8.4
R95524944_11,R95524944,Carnitas,16.22
R95524944_12,R95524944,Chimichangas,8.52
R95524944_13,R95524944,Huevos Rancheros,9.09
R95524944_14,R95524944,Salsa,4.6
R95524944_15,R95524944,Pozole,11.99
R81318735_1,R81318735,Paella,21.34
R81318735_2,R81318735,Tapas,8.62
R81318735_3,R81318735,Churros,4.98
R81318735_4,R81318735,Tortilla Espanola,8.23
R81318735_5,R81318735,Gazpacho,6.25
R81318735_6,R81318735,Patatas Bravas,8.17
R81318735_7,R81318735,Jamon Iberico,14.42
R81318735_8,R81318735,Pisto,11.87
R81318735_9,R81318735,Croquetas,6.89
R81318735_10,R81318735,Albondigas,7.32
R81318735_11,R81318735,Pulpo a la Gallega,12.95
R81318735_12,R81318735,Empanadas,5.29
R81318735_13,R81318735,Crema Catalana,5.96
R81318735_14,R81318735,Manchego Cheese,9.21
R81318735_15,R81318735,Pimientos de Padron,5.23
R25078566_1,R25078566,Tacos,9.88
R25078566_2,R25078566,Burritos,11.16
R25078566_3,R25078566,Enchiladas,14.77
R25078566_4,R25078566,Quesadillas,9.79
R25078566_5,R25078566,Nachos,10.1
R25078566_6,R25078566,Fajitas,18.26
R25078566_7,R25078566,Guacamole,5.29
R25078566_8,R25078566,Churros,6.09
R25078566_9,R25078566,Tamales,9.45
R25078566_10,R25078566,Tortilla Soup,7.43
R25078566_11,R25078566,Carnitas,14.37
R25078566_12,R25078566,Chimichangas,8.36
R25078566_13,R25078566,Huevos Rancheros,12.12
R25078566_14,R25078566,Salsa,5.1
R25078566_15,R25078566,Pozole,13.65
R44845506_1,R44845506,Tacos,12.4
R44845506_2,R44845506,Burritos,10.39
R44845506_3,R44845506,Enchiladas,12.54
R44845506_4,R44845506,Quesadillas,8.72
R44845506_5,R44845506,Nachos,6.41
R44845506_6,R44845506,Fajitas,16.1
R44845506_7,R44845506,Guacamole,4.86
R44845506_8,R44845506,Churros,3.68
R44845506_9,R44845506,Tamales,7.12
R44845506_10,R44845506,Tortilla Soup,8.31
R44845506_11,R44845506,Carnitas,15.13
R44845506_12,R44845506,Chimichangas,8.28
R44845506_13,R44845506,Huevos Rancheros,7.34
R44845506_14,R44845506,Salsa,5.32
R44845506_15,R44845506,Pozole,12.02
R33188091_1,R33188091,Butter Chicken,21.74
R33188091_2,R33188091,Tandoori Chicken,19.37
R33188091_3,R33188091,Paneer Tikka,12.53
R33188091_4,R33188091,Naan,3.13
R33188091_5,R33188091,Biryani,17.54
R33188091_6,R33188091,Samosas,4.97
R33188091_7,R33188091,Chole Bhature,11.11
R33188091_8,R33188091,Palak Paneer,16.05
R33188091_9,R33188091,Rogan Josh,11.8
R33188091_10,R33188091,Gulab Jamun,7.5
R33188091_11,R33188091,Dal Makhani,9.12
R33188091_12,R33188091,Masala Dosa,11.0
R33188091_13,R33188091,Aloo Gobi,10.22
R33188091_14,R33188091,Kheer,5.85
R33188091_15,R33188091,Lassi,4.18
R68725587_1,R68725587,Butter Chicken,18.61
R68725587_2,R68725587,Tandoori Chicken,15.62
R68725587_3,R68725587,Paneer Tikka,17.9
R68725587_4,R68725587,Naan,3.9
R68725587_5,R68725587,Biryani,12.67
R68725587_6,R68725587,Samosas,4.94
R68725587_7,R68725587,Chole Bhature,8.31
R68725587_8,R68725587,Palak Paneer,14.93
R68725587_9,R68725587,Rogan Josh,12.13
R68725587_10,R68725587,Gulab Jamun,4.49
R68725587_11,R68725587,Dal Makhani,11.36
R68725587_12,R68725587,Masala Dosa,9.91
R68725587_13,R68725587,Aloo Gobi,8.32
R68725587_14,R68725587,Kheer,3.96
R68725587_15,R68725587,Lassi,3.5
R23024716_1,R23024716,Paella,15.64
R23024716_2,R23024716,Tapas,15.01
R23024716_3,R23024716,Churros,4.64
R23024716_4,R23024716,Tortilla Espanola,8.21
R23024716_5,R23024716,Gazpacho,5.78
R23024716_6,R23024716,Patatas Bravas,10.05
R23024716_7,R23024716,Jamon Iberico,14.18
R23024716_8,R23024716,Pisto,8.34
R23024716_9,R23024716,Croquetas,8.9
R23024716_10,R23024716,Albondigas,10.4
R23024716_11,R23024716,Pulpo a la Gallega,16.05
R23024716_12,R23024716,Empanadas,8.24
R23024716_13,R23024716,Crema Catalana,5.55
R23024716_14,R23024716,Manchego Cheese,10.83
R23024716_15,R23024716,Pimientos de Padron,6.97
R86495732_1,R86495732,Croissant,2.63
R86495732_2,R86495732,Baguette,2.91
R86495732_3,R86495732,Ratatouille,10.33
R86495732_4,R86495732,Crepes,8.82
R86495732_5,R86495732,Quiche,9.02
R86495732_6,R86495732,Bouillabaisse,16.19
R86495732_7,R86495732,Coq au Vin,21.58
R86495732_8,R86495732,Escargot,16.48
R86495732_9,R86495732,Beef Bourguignon,22.38
R86495732_10,R86495732,Macarons,6.97
R86495732_11,R86495732,Souffle,8.37
R86495732_12,R86495732,Croque Monsieur,9.87
R86495732_13,R86495732,Nicoise Salad,8.89
R86495732_14,R86495732,Creme Brulee,10.01
R86495732_15,R86495732,Tarte Tatin,11.24
R79353212_1,R79353212,Burger,12.33
R79353212_2,R79353212,BBQ Ribs,16.98
R79353212_3,R79353212,Fried Chicken,15.38
R79353212_4,R79353212,Hot Dogs,5.51
R79353212_5,R79353212,Apple Pie,5.16
R79353212_6,R79353212,Mac and Cheese,7.78
R79353212_7,R79353212,Buffalo Wings,11.92
R79353212_8,R79353212,Grilled Cheese,9.67
R79353212_9,R79353212,Pancakes,6.99
R79353212_10,R79353212,Clam Chowder,10.26
R79353212_11,R79353212,Philly Cheesesteak,15.74
R79353212_12,R79353212,Cornbread,6.14
R79353212_13,R79353212,Meatloaf,14.39
R79353212_14,R79353212,Chocolate Chip Cookies,2.84
R79353212_15,R79353212,Cheesecake,8.57
R67312206_1,R67312206,Spaghetti,16.27
R67312206_2,R67312206,Lasagna,21.46
R67312206_3,R67312206,Ravioli,12.79
R67312206_4,R67312206,Margherita Pizza,9.0
R67312206_5,R67312206,Fettuccine Alfredo,17.06
R67312206_6,R67312206,Bruschetta,9.42
R67312206_7,R67312206,Tiramisu,6.41
R67312206_8,R67312206,Risotto,13.75
R67312206_9,R67312206,Pesto Pasta,14.08
R67312206_10,R67312206,Carbonara,17.76
R67312206_11,R67312206,Caprese Salad,8.87
R67312206_12,R67312206,Gnocchi,13.9
R67312206_13,R67312206,Calzone,15.43
R67312206_14,R67312206,Minestrone Soup,9.24
R67312206_15,R67312206,Gelato,6.59
R83775674_1,R83775674,Butter Chicken,14.08
R83775674_2,R83775674,Tandoori Chicken,12.73
R83775674_3,R83775674,Paneer Tikka,17.97
R83775674_4,R83775674,Naan,3.6
R83775674_5,R83775674,Biryani,10.39
R83775674_6,R83775674,Samosas,5.24
R83775674_7,R83775674,Chole Bhature,10.0
R83775674_8,R83775674,Palak Paneer,14.46
R83775674_9,R83775674,Rogan Josh,11.62
R83775674_10,R83775674,Gulab Jamun,5.41
R83775674_11,R83775674,Dal Makhani,13.13
R83775674_12,R83775674,Masala Dosa,9.37
R83775674_13,R83775674,Aloo Gobi,6.93
R83775674_14,R83775674,Kheer,6.17
R83775674_15,R83775674,Lassi,3.38
R37738533_1,R37738533,Gyro,13.46
R37738533_2,R37738533,Souvlaki,9.89
R37738533_3,R37738533,Moussaka,17.85
R37738533_4,R37738533,Spanakopita,9.55
R37738533_5,R37738533,Greek Salad,9.91
R37738533_6,R37738533,Baklava,7.47
R37738533_7,R37738533,Tzatziki,5.04
R37738533_8,R37738533,Dolmades,9.25
R37738533_9,R37738533,Saganaki,13.17
R37738533_10,R37738533,Lamb Kleftiko,15.1
R37738533_11,R37738533,Feta Cheese,5.23
R37738533_12,R37738533,Pastitsio,13.32
R37738533_13,R37738533,Loukoumades,5.12
R37738533_14,R37738533,Taramasalata,9.03
R37738533_15,R37738533,Galaktoboureko,6.47
R75959911_1,R75959911,Gyro,14.02
R75959911_2,R75959911,Souvlaki,9.35
R75959911_3,R75959911,Moussaka,11.54
R75959911_4,R75959911,Spanakopita,10.79
R75959911_5,R75959911,Greek Salad,8.99
R75959911_6,R75959911,Baklava,5.74
R75959911_7,R75959911,Tzatziki,4.08
R75959911_8,R75959911,Dolmades,5.46
R75959911_9,R75959911,Saganaki,10.54
R75959911_10,R75959911,Lamb Kleftiko,17.79
R75959911_11,R75959911,Feta Cheese,6.0
R75959911_12,R75959911,Pastitsio,17.04
R75959911_13,R75959911,Loukoumades,5.59
R75959911_14,R75959911,Taramasalata,5.64
R75959911_15,R75959911,Galaktoboureko,4.99
R19845371_1,R19845371,Pad Thai,15.42
R19845371_2,R19845371,Green Curry,13.46
R19845371_3,R19845371,Tom Yum Soup,5.97
R19845371_4,R19845371,Massaman Curry,18.22
R19845371_5,R19845371,Satay,10.2
R19845371_6,R19845371,Som Tum,7.89
R19845371_7,R19845371,Pad See Ew,10.29
R19845371_8,R19845371,Mango Sticky Rice,5.79
R19845371_9,R19845371,Red Curry,13.5
R19845371_10,R19845371,Panang Curry,11.54
R19845371_11,R19845371,Thai Fried Rice,8.26
R19845371_12,R19845371,Larb,12.47
R19845371_13,R19845371,Tom Kha Gai,6.05
R19845371_14,R19845371,Spring Rolls,6.14
R19845371_15,R19845371,Fish Cakes,9.4
R65308338_1,R65308338,Sushi,17.05
R65308338_2,R65308338,Sashimi,13.76
R65308338_3,R65308338,Ramen,12.21
R65308338_4,R65308338,Tempura,12.12
R65308338_5,R65308338,Udon,13.08
R65308338_6,R65308338,Miso Soup,7.18
R65308338_7,R65308338,Teriyaki Chicken,20.64
R65308338_8,R65308338,Takoyaki,9.64
R65308338_9,R65308338,Gyoza,6.06
R65308338_10,R65308338,Mochi,4.84
R65308338_11,R65308338,Katsu Curry,18.79
R65308338_12,R65308338,Onigiri,5.15
R65308338_13,R65308338,Yakisoba,14.48
R65308338_14,R65308338,Sukiyaki,15.33
R65308338_15,R65308338,Matcha Ice Cream,5.77
R14044585_1,R14044585,Croissant,3.47
R14044585_2,R14044585,Baguette,2.74
R14044585_3,R14044585,Ratatouille,13.08
R14044585_4,R14044585,Crepes,9.99
R14044585_5,R14044585,Quiche,9.43
R14044585_6,R14044585,Bouillabaisse,17.41
R14044585_7,R14044585,Coq au Vin,21.71
R14044585_8,R14044585,Escargot,12.27
R14044585_9,R14044585,Beef Bourguignon,14.62
R14044585_10,R14044585,Macarons,4.41
R14044585_11,R14044585,Souffle,8.94
R14044585_12,R14044585,Croque Monsieur,8.95
R14044585_13,R14044585,Nicoise Salad,11.6
R14044585_14,R14044585,Creme Brulee,8.61
R14044585_15,R14044585,Tarte Tatin,8.77
R16207675_1,R16207675,Pad Thai,12.82
R16207675_2,R16207675,Green Curry,16.56
R16207675_3,R16207675,Tom Yum Soup,9.24
R16207675_4,R16207675,Massaman Curry,18.46
R16207675_5,R16207675,Satay,9.76
R16207675_6,R16207675,Som Tum,9.27
R16207675_7,R16207675,Pad See Ew,15.17
R16207675_8,R16207675,Mango Sticky Rice,9.1
R16207675_9,R16207675,Red Curry,12.22
R16207675_10,R16207675,Panang Curry,16.04
R16207675_11,R16207675,Thai Fried Rice,8.83
R16207675_12,R16207675,Larb,10.88
R16207675_13,R16207675,Tom Kha Gai,9.78
R16207675_14,R16207675,Spring Rolls,7.13
R16207675_15,R16207675,Fish Cakes,6.89
R27598101_1,R27598101,Gyro,11.65
R27598101_2,R27598101,Souvlaki,14.08
R27598101_3,R27598101,Moussaka,13.81
R27598101_4,R27598101,Spanakopita,9.15
R27598101_5,R27598101,Greek Salad,7.26
R27598101_6,R27598101,Baklava,5.79
R27598101_7,R27598101,Tzatziki,5.53
R27598101_8,R27598101,Dolmades,6.19
R27598101_9,R27598101,Saganaki,13.25
R27598101_10,R27598101,Lamb Kleftiko,13.8
R27598101_11,R27598101,Feta Cheese,5.16
R27598101_12,R27598101,Pastitsio,12.07
R27598101_13,R27598101,Loukoumades,4.75
R27598101_14,R27598101,Taramasalata,7.78
R27598101_15,R27598101,Galaktoboureko,7.35
R85650128_1,R85650128,Tacos,8.69
R85650128_2,R85650128,Burritos,12.2
R85650128_3,R85650128,Enchiladas,12.59
R85650128_4,R85650128,Quesadillas,11.49
R85650128_5,R85650128,Nachos,8.94
R85650128_6,R85650128,Fajitas,14.79
R85650128_7,R85650128,Guacamole,7.15
R85650128_8,R85650128,Churros,6.23
R85650128_9,R85650128,Tamales,7.9
R85650128_10,R85650128,Tortilla Soup,5.46
R85650128_11,R85650128,Carnitas,10.03
R85650128_12,R85650128,Chimichangas,13.3
R85650128_13,R85650128,Huevos Rancheros,9.82
R85650128_14,R85650128,Salsa,4.08
R85650128_15,R85650128,Pozole,15.56
R63044498_1,R63044498,Gyro,9.61
R63044498_2,R63044498,Souvlaki,17.09
R63044498_3,R63044498,Moussaka,14.52
R63044498_4,R63044498,Spanakopita,7.17
R63044498_5,R63044498,Greek Salad,7.62
R63044498_6,R63044498,Baklava,7.48
R63044498_7,R63044498,Tzatziki,3.74
R63044498_8,R63044498,Dolmades,9.1
R63044498_9,R63044498,Saganaki,10.76
R63044498_10,R63044498,Lamb Kleftiko,17.18
R63044498_11,R63044498,Feta Cheese,5.87
R63044498_12,R63044498,Pastitsio,10.31
R63044498_13,R63044498,Loukoumades,7.74
R63044498_14,R63044498,Taramasalata,7.6
R63044498_15,R63044498,Galaktoboureko,7.39
R49118806_1,R49118806,Croissant,4.4
R49118806_2,R49118806,Baguette,2.0
R49118806_3,R49118806,Ratatouille,17.1
R49118806_4,R49118806,Crepes,7.92
R49118806_5,R49118806,Quiche,8.78
R49118806_6,R49118806,Bouillabaisse,14.99
R49118806_7,R49118806,Coq au Vin,19.87
R49118806_8,R49118806,Escargot,13.28
R49118806_9,R49118806,Beef Bourguignon,17.51
R49118806_10,R49118806,Macarons,7.61
R49118806_11,R49118806,Souffle,7.92
R49118806_12,R49118806,Croque Monsieur,12.37
R49118806_13,R49118806,Nicoise Salad,11.15
R49118806_14,R49118806,Creme Brulee,6.52
R49118806_15,R49118806,Tarte Tatin,7.25
R13357257_1,R13357257,Croissant,3.29
R13357257_2,R13357257,Baguette,1.82
R13357257_3,R13357257,Ratatouille,9.36
R13357257_4,R13357257,Crepes,10.26
R13357257_5,R13357257,Quiche,8.12
R13357257_6,R13357257,Bouillabaisse,14.05
R13357257_7,R13357257,Coq au Vin,14.96
R13357257_8,R13357257,Escargot,11.62
R13357257_9,R13357257,Beef Bourguignon,23.62
R13357257_10,R13357257,Macarons,7.56
R13357257_11,R13357257,Souffle,9.01
R13357257_12,R13357257,Croque Monsieur,7.27
R13357257_13,R13357257,Nicoise Salad,10.02
R13357257_14,R13357257,Creme Brulee,9.24
R13357257_15,R13357257,Tarte Tatin,8.25
R73106826_1,R73106826,Gyro,15.51
R73106826_2,R73106826,Souvlaki,16.23
R73106826_3,R73106826,Moussaka,14.98
R73106826_4,R73106826,Spanakopita,9.89
R73106826_5,R73106826,Greek Salad,7.5
R73106826_6,R73106826,Baklava,5.23
R73106826_7,R73106826,Tzatziki,4.01
R73106826_8,R73106826,Dolmades,9.25
R73106826_9,R73106826,Saganaki,13.7
R73106826_10,R73106826,Lamb Kleftiko,16.43
R73106826_11,R73106826,Feta Cheese,4.99
R73106826_12,R73106826,Pastitsio,10.6
R73106826_13,R73106826,Loukoumades,6.76
R73106826_14,R73106826,Taramasalata,6.82
R73106826_15,R73106826,Galaktoboureko,6.68
R83976237_1,R83976237,Gyro,14.68
R83976237_2,R83976237,Souvlaki,15.03
R83976237_3,R83976237,Moussaka,14.96
R83976237_4,R83976237,Spanakopita,11.23
R83976237_5,R83976237,Greek Salad,10.28
R83976237_6,R83976237,Baklava,6.7
R83976237_7,R83976237,Tzatziki,4.05
R83976237_8,R83976237,Dolmades,8.53
R83976237_9,R83976237,Saganaki,12.77
R83976237_10,R83976237,Lamb Kleftiko,17.62
R83976237_11,R83976237,Feta Cheese,7.29
R83976237_12,R83976237,Pastitsio,9.94
R83976237_13,R83976237,Loukoumades,6.66
R83976237_14,R83976237,Taramasalata,5.26
R83976237_15,R83976237,Galaktoboureko,4.62
R98932692_1,R98932692,Tacos,11.42
R98932692_2,R98932692,Burritos,7.88
R98932692_3,R98932692,Enchiladas,11.8
R98932692_4,R98932692,Quesadillas,8.7
R98932692_5,R98932692,Nachos,9.41
R98932692_6,R98932692,Fajitas,14.59
R98932692_7,R98932692,Guacamole,5.75
R98932692_8,R98932692,Churros,3.54
R98932692_9,R98932692,Tamales,7.76
R98932692_10,R98932692,Tortilla Soup,8.69
R98932692_11,R98932692,Carnitas,17.08
R98932692_12,R98932692,Chimichangas,8.31
R98932692_13,R98932692,Huevos Rancheros,11.46
R98932692_14,R98932692,Salsa,3.6
R98932692_15,R98932692,Pozole,10.02
R84083586_1,R84083586,Paella,16.23
R84083586_2,R84083586,Tapas,9.47
R84083586_3,R84083586,Churros,4.22
R84083586_4,R84083586,Tortilla Espanola,9.08
R84083586_5,R84083586,Gazpacho,8.05
R84083586_6,R84083586,Patatas Bravas,8.27
R84083586_7,R84083586,Jamon Iberico,10.3
R84083586_8,R84083586,Pisto,9.08
R84083586_9,R84083586,Croquetas,8.63
R84083586_10,R84083586,Albondigas,11.56
R84083586_11,R84083586,Pulpo a la Gallega,14.94
R84083586_12,R84083586,Empanadas,6.25
R84083586_13,R84083586,Crema Catalana,5.01
R84083586_14,R84083586,Manchego Cheese,8.97
R84083586_15,R84083586,Pimientos de Padron,8.42
R44569584_1,R44569584,Spring Rolls,5.04
R44569584_2,R44569584,Kung Pao Chicken,11.95
R44569584_3,R44569584,Sweet and Sour Pork,12.65
R44569584_4,R44569584,Fried Rice,9.29
R44569584_5,R44569584,Dumplings,8.33
R44569584_6,R44569584,Hot and Sour Soup,6.61
R44569584_7,R44569584,Peking Duck,17.46
R44569584_8,R44569584,Chow Mein,14.17
R44569584_9,R44569584,General Tso's Chicken,14.18
R44569584_10,R44569584,Egg Drop Soup,5.29
R44569584_11,R44569584,Szechuan Beef,18.06
R44569584_12,R44569584,Lo Mein,11.21
R44569584_13,R44569584,Orange Chicken,12.62
R44569584_14,R44569584,Mapo Tofu,15.07
R44569584_15,R44569584,Moo Shu Pork,11.4
R26957924_1,R26957924,Tacos,7.1
R26957924_2,R26957924,Burritos,9.17
R26957924_3,R26957924,Enchiladas,9.94
R26957924_4,R26957924,Quesadillas,7.41
R26957924_5,R26957924,Nachos,10.75
R26957924_6,R26957924,Fajitas,16.71
R26957924_7,R26957924,Guacamole,7.36
R26957924_8,R26957924,Churros,4.88
R26957924_9,R26957924,Tamales,9.74
R26957924_10,R26957924,Tortilla Soup,9.36
R26957924_11,R26957924,Carnitas,9.86
R26957924_12,R26957924,Chimichangas,12.59
R26957924_13,R26957924,Huevos Rancheros,7.53
R26957924_14,R26957924,Salsa,4.61
R26957924_15,R26957924,Pozole,14.36
R28977535_1,R28977535,Burger,13.74
R28977535_2,R28977535,BBQ Ribs,12.25
R28977535_3,R28977535,Fried Chicken,10.94
R28977535_4,R28977535,Hot Dogs,7.36
R28977535_5,R28977535,Apple Pie,6.76
R28977535_6,R28977535,Mac and Cheese,10.13
R28977535_7,R28977535,Buffalo Wings,9.5
R28977535_8,R28977535,Grilled Cheese,6.43
R28977535_9,R28977535,Pancakes,7.1
R28977535_10,R28977535,Clam Chowder,14.24
R28977535_11,R28977535,Philly Cheesesteak,11.65
R28977535_12,R28977535,Cornbread,4.78
R28977535_13,R28977535,Meatloaf,17.45
R28977535_14,R28977535,Chocolate Chip Cookies,4.66
R28977535_15,R28977535,Cheesecake,8.48
R71225873_1,R71225873,Burger,12.39
R71225873_2,R71225873,BBQ Ribs,20.51
R71225873_3,R71225873,Fried Chicken,14.06
R71225873_4,R71225873,Hot Dogs,8.52
R71225873_5,R71225873,Apple Pie,6.44
R71225873_6,R71225873,Mac and Cheese,9.81
R71225873_7,R71225873,Buffalo Wings,11.67
R71225873_8,R71225873,Grilled Cheese,9.25
R71225873_9,R71225873,Pancakes,8.13
R71225873_10,R71225873,Clam Chowder,12.96
R71225873_11,R71225873,Philly Cheesesteak,13.61
R71225873_12,R71225873,Cornbread,6.1
R71225873_13,R71225873,Meatloaf,14.96
R71225873_14,R71225873,Chocolate Chip Cookies,4.37
R71225873_15,R71225873,Cheesecake,7.83
